g_wood_io1 g_wood_io2 g_wood_io3 g_wood_io4 g_wood_io5 g_wood_io6 g_wood_io7 g_wood_io8 g_wood_io9 g_wood_io10 g_wood_io11 g_wood_io12 g_wood_io13 retran_r_io1 retran_r_io2 retran_r_io3 retran_r_io4 retran_r_io5 retran_r_io6 retran_r_io7 retran_r_io8 retran_r_io9 retran_r_io10 retran_r_io11 retran_r_io12 retran_r_io13 hw_sw_io1 hw_sw_io2 hw_sw_io3 hw_sw_io4 hw_sw_io5 hw_sw_io6 hw_sw_io7 hw_sw_io8 hw_sw_io9 hw_sw_io10 hw_sw_io11 hw_sw_io12 hw_sw_io13 knl_io1 knl_io2 knl_io3 knl_io4 knl_io5 knl_io6 knl_io7 knl_io8 knl_io9 knl_io10 knl_io11 knl_io12 knl_io13 a_wl_io1 a_wl_io2 a_wl_io3 a_wl_io4 a_wl_io5 a_wl_io6 a_wl_io7 a_wl_io8 a_wl_io9 a_wl_io10 a_wl_io11 a_wl_io12 a_wl_io13 kaps_roth1 kaps_roth2 kaps_roth3 kaps_roth4 n_inorg_turnover sorp g_root_io retran_l_io l_vg_soil
1.142169e-02 4.993464e-02 3.084252e-02 3.878285e-02 4.515288e-02 2.976921e-01 4.909106e-01 2.151023e-01 4.662591e-01 6.010487e-02 4.920202e-02 8.232765e-02 1.799944e-02 1.763250e-01 9.436282e-01 6.344887e-01 2.550345e-01 4.163525e-01 2.058373e-01 1.725063e-01 9.097506e-01 9.338458e-01 7.613645e-01 4.650961e-01 7.065423e-01 8.063499e-02 8.109832e-01 1.307698e-01 9.078105e-01 3.311331e-01 9.444667e-01 1.228653e-02 3.059488e-01 6.567352e-01 2.172221e-01 9.732477e-01 9.686310e-01 8.850979e-01 8.832965e-01 2.323510e-01 4.965045e-01 2.080010e-01 1.017327e-01 1.575662e-01 2.052014e-01 4.791221e-01 4.262103e-01 2.012798e-01 2.914918e-01 3.049403e-01 3.403095e-01 3.018757e-01 4.541412e-01 4.777342e-01 9.181498e-01 1.407526e+00 3.959276e-01 9.885158e-03 6.331738e-03 7.826808e-03 5.840554e-03 9.381205e-03 4.998425e-03 3.894198e-01 2.366898e-01 2.887444e-07 7.176905e-09 1.880078e-08 5.522633e-10 2.111415e+00 1.983236e+01 1.496248e+00 1.725062e+00 4.411260e-01
4.683717e-02 2.530945e-02 2.381090e-02 2.931737e-02 2.337794e-02 1.445740e-01 2.190755e-01 2.542917e-01 4.985855e-01 2.931562e-01 4.565734e-01 9.185360e-02 9.202450e-03 6.553840e-01 9.258965e-01 4.160287e-01 8.423755e-01 9.242209e-02 7.429327e-01 7.059967e-01 4.373127e-01 5.959550e-01 9.516869e-01 7.224626e-01 1.073163e-01 6.317656e-01 8.551100e-01 8.166186e-01 2.684195e-02 4.675010e-01 6.178115e-01 5.601268e-01 1.147432e-01 1.246260e-01 4.399676e-01 8.282648e-01 1.182469e-01 5.818416e-01 9.648147e-01 4.734620e-01 1.681396e-01 4.336514e-01 2.609040e-01 2.746374e-01 4.750702e-01 1.868268e-01 2.687699e-01 2.163348e-01 4.404599e-01 4.962004e-01 4.857025e-01 1.560163e-01 5.166973e-01 1.557135e+00 6.131863e-01 6.418708e-01 1.197627e+00 9.695160e-03 5.617381e-03 4.445465e-03 6.628573e-03 4.360768e-03 3.577133e-03 1.764434e-01 1.986281e-01 3.106652e-07 3.291617e-09 6.151076e-09 2.618505e-10 3.394294e+00 1.457483e+01 1.324257e+00 7.986811e-01 5.055171e-01
7.849227e-03 9.537104e-04 1.639474e-03 3.001430e-02 1.097583e-02 3.848467e-02 2.977250e-01 2.967712e-01 4.735820e-01 2.042072e-01 4.684505e-01 2.797754e-02 9.964727e-02 4.061600e-01 1.274364e-01 9.941881e-01 3.081653e-01 6.344194e-01 3.849551e-01 8.015938e-01 5.213058e-01 9.483605e-02 1.055939e-02 8.028134e-01 8.813395e-01 4.203450e-01 3.086828e-01 6.140443e-01 4.260204e-01 7.336442e-01 3.908200e-01 7.540922e-01 3.781982e-01 2.085619e-03 4.600695e-02 1.854490e-01 5.967895e-01 9.134180e-01 6.728009e-01 4.608718e-01 1.142295e-01 3.977457e-01 1.314691e-01 2.256163e-01 3.850336e-01 3.119546e-01 4.688971e-01 4.214445e-01 2.389543e-01 4.822070e-01 4.495175e-01 2.223821e-01 1.218786e+00 1.308321e+00 5.883617e-01 1.508067e+00 3.432845e-01 3.020511e-03 4.672547e-03 8.566333e-03 6.108267e-03 6.795830e-03 3.747555e-03 2.083452e-01 2.038900e-01 1.846713e-07 4.345290e-09 1.241601e-08 4.066596e-10 7.857057e+00 8.248657e+00 1.813715e+00 1.339424e+00 9.266955e-01
4.929797e-02 1.958605e-02 1.729957e-02 4.851370e-02 4.178289e-02 1.474085e-01 1.240198e-03 4.070508e-01 1.617658e-01 2.499885e-01 2.481313e-01 9.290855e-02 9.001862e-02 8.958089e-01 1.745773e-01 7.857825e-01 3.377569e-01 7.906238e-01 7.055889e-01 2.488202e-01 1.988607e-01 2.887761e-01 9.332526e-01 1.021917e-01 3.751011e-01 9.541831e-02 7.681935e-01 7.649771e-01 7.804178e-01 2.657384e-01 8.342195e-01 6.885098e-01 9.776058e-01 8.954556e-01 9.326607e-01 1.473129e-02 6.979766e-02 6.621010e-01 2.836450e-01 3.383821e-01 4.184074e-01 1.041602e-01 4.784440e-01 3.319123e-01 4.620052e-01 4.442827e-01 4.995978e-01 3.166892e-01 2.268483e-01 4.166830e-01 2.011374e-01 2.454388e-01 1.302081e+00 4.403727e-01 6.436387e-01 7.210715e-01 1.011870e+00 8.582251e-03 7.431944e-03 3.714879e-03 4.749121e-03 4.619184e-03 4.931166e-03 3.108954e-01 2.418961e-01 3.030098e-07 3.542245e-09 8.271800e-09 2.370098e-10 6.392642e+00 5.243521e+00 1.258048e+00 1.017407e+00 1.044981e-01
2.454454e-03 3.825075e-02 4.870206e-02 3.215477e-02 2.218273e-02 4.778857e-01 2.206570e-01 2.744736e-02 7.274899e-02 3.795384e-01 6.136131e-02 8.528612e-03 4.428707e-02 7.517889e-01 5.095642e-01 7.281001e-01 1.638979e-02 5.765300e-01 1.046631e-01 5.960002e-01 5.191330e-01 2.054359e-01 2.490486e-01 1.658046e-01 8.907570e-01 7.765849e-01 1.514239e-02 1.417881e-02 2.415937e-01 6.110716e-01 1.789408e-01 1.322876e-01 7.855208e-01 5.943504e-01 9.981951e-01 2.097651e-01 8.057342e-01 6.456085e-01 5.711779e-01 1.524672e-01 1.239115e-01 3.714584e-01 4.724457e-01 2.363223e-01 1.769267e-01 4.175682e-01 1.138854e-01 2.233524e-01 1.096290e-01 1.057457e-01 3.693553e-01 4.938446e-01 1.171846e+00 1.274588e+00 1.464178e+00 1.518428e+00 6.433098e-01 9.207484e-03 6.582328e-03 9.060849e-03 4.134559e-03 3.341044e-03 5.602213e-03 1.988183e-01 6.856562e-02 1.336397e-07 4.602093e-09 9.382248e-09 2.744900e-10 7.150226e+00 6.640023e+00 5.260770e-01 1.633129e+00 8.193777e-01
4.870316e-02 3.581343e-02 3.276935e-04 2.032257e-02 2.550819e-02 6.858583e-02 8.485137e-02 4.581859e-01 4.443039e-01 2.749211e-02 2.790150e-01 8.302232e-02 7.612876e-02 4.963126e-01 2.567589e-01 4.064227e-01 1.003329e-01 6.853484e-01 6.725628e-01 9.449749e-01 1.202121e-01 9.000521e-01 2.032904e-01 1.561652e-01 1.341432e-01 8.191383e-01 1.210832e-01 9.613960e-01 7.481113e-01 9.842014e-01 2.027549e-02 9.786430e-01 2.753185e-01 9.242421e-01 5.396812e-01 6.090714e-01 1.760826e-01 2.430026e-01 3.978430e-01 3.038507e-01 2.466832e-01 2.898737e-01 2.181495e-01 3.650602e-01 4.260810e-01 1.137253e-01 4.853766e-01 1.173670e-01 4.800772e-01 4.703880e-01 1.982683e-01 4.536246e-01 5.829069e-01 1.641436e+00 1.216283e+00 5.017592e-01 6.821227e-01 6.533085e-03 6.005559e-03 4.283384e-03 7.581402e-03 8.374223e-03 4.154954e-03 2.811321e-01 1.062227e-01 2.802897e-07 8.455594e-09 2.020201e-08 5.056643e-10 4.230126e+00 1.025769e+00 1.758203e+00 6.208168e-01 7.824190e-01
3.639101e-02 2.680816e-02 2.790517e-02 3.126469e-02 1.957461e-02 1.055860e-01 4.749774e-01 3.091567e-01 5.936706e-02 4.682001e-01 4.879571e-01 1.845678e-02 1.236077e-02 9.816022e-01 9.547817e-01 3.521851e-01 9.040471e-01 8.025739e-01 5.893734e-01 2.964249e-01 5.046800e-01 8.695943e-01 6.386119e-01 6.222624e-01 4.213018e-01 2.834284e-01 4.960006e-01 6.641112e-01 2.148828e-01 1.947248e-01 5.180873e-01 1.945059e-01 8.028429e-01 2.524782e-01 8.217971e-01 5.607883e-01 1.580526e-03 6.020342e-01 5.617893e-01 4.803381e-01 4.302164e-01 4.679938e-01 4.917468e-01 2.351775e-01 1.392369e-01 4.755742e-01 4.626878e-01 4.638666e-01 3.639279e-01 3.721594e-01 2.182319e-01 2.725847e-01 1.063017e+00 9.716438e-01 7.260740e-01 1.016745e+00 7.372969e-01 2.719073e-03 9.467708e-03 8.785180e-03 6.504127e-03 9.931726e-03 2.841727e-03 1.147261e-01 9.064009e-02 1.181269e-07 3.462450e-09 1.566046e-08 2.641965e-10 3.830012e+00 3.621233e-01 7.937353e-01 1.517439e+00 7.245083e-01
1.342517e-02 3.277867e-03 2.533499e-02 2.140898e-02 3.481375e-02 2.678438e-02 3.240342e-01 5.602829e-02 4.887204e-01 3.903821e-01 5.358026e-02 9.568996e-02 1.480352e-02 1.626472e-02 2.372677e-02 4.381011e-01 1.932959e-01 4.450144e-01 6.866256e-01 2.187340e-01 6.567084e-02 5.364940e-01 5.851043e-01 8.754956e-01 8.101796e-01 4.182573e-01 1.994646e-01 3.560471e-01 5.324686e-02 7.435224e-02 7.609367e-01 7.466549e-01 8.727830e-01 4.454988e-01 1.364975e-01 8.183359e-01 1.959571e-01 5.569909e-01 4.456817e-01 1.292748e-01 4.573613e-01 4.483789e-01 2.750280e-01 4.540198e-01 4.302006e-01 3.701400e-01 2.088467e-01 1.558944e-01 4.596224e-01 1.893323e-01 1.851735e-01 2.010235e-01 1.439523e+00 1.584367e+00 1.228513e+00 8.894182e-01 1.270713e+00 9.805870e-03 7.855186e-03 6.309696e-03 6.287088e-03 8.137654e-03 9.585903e-03 2.305280e-01 1.096061e-01 1.675428e-07 5.564781e-09 5.714283e-09 2.154296e-10 2.483555e+00 8.658250e+00 8.234772e-01 1.548450e+00 8.706030e-01
5.624760e-03 3.026097e-02 7.252242e-03 4.948341e-02 1.016486e-02 4.383453e-01 4.828032e-01 4.840442e-01 8.480930e-03 3.847949e-01 6.926627e-02 3.747832e-02 8.466322e-02 8.280461e-01 1.463312e-02 9.591312e-01 9.631053e-01 4.234149e-01 4.526644e-01 7.441501e-01 6.641749e-01 8.748344e-01 7.155208e-01 2.374014e-01 4.678237e-01 1.388808e-01 1.629238e-01 1.125514e-01 8.712607e-01 7.257735e-01 7.904273e-02 2.356959e-01 8.816505e-01 9.088120e-01 4.612448e-01 6.574968e-01 6.671139e-01 8.403772e-03 4.623516e-01 1.170123e-01 4.688930e-01 2.366125e-01 3.895461e-01 2.050558e-01 4.820167e-01 1.249132e-01 3.069986e-01 2.129838e-01 2.027887e-01 4.424047e-01 1.217746e-01 2.892534e-01 1.453401e+00 5.332536e-01 1.200777e+00 8.134682e-01 5.567464e-01 6.635912e-03 8.655109e-03 3.447613e-03 9.301034e-03 5.065941e-03 8.027167e-03 2.475330e-01 8.313986e-02 2.816927e-07 8.712484e-09 1.766649e-08 5.128994e-10 6.593762e+00 1.437097e+01 1.059708e+00 1.999665e+00 7.108070e-02
3.090632e-02 4.398555e-02 4.797777e-02 2.807715e-03 1.303756e-02 3.934314e-01 4.261952e-01 1.447760e-01 1.233726e-01 9.336986e-02 1.313483e-01 2.838225e-02 2.198255e-02 3.804194e-01 4.216355e-01 8.892739e-01 5.985054e-01 3.124426e-01 3.055572e-01 3.902991e-01 7.978233e-01 1.602064e-01 3.394836e-01 3.339948e-01 7.626913e-01 7.261306e-01 4.092886e-01 2.613768e-03 7.226796e-01 3.812940e-01 9.119915e-01 3.882212e-01 7.550432e-01 3.325663e-01 2.232719e-01 3.277932e-01 2.540037e-01 2.519855e-02 9.456240e-02 1.585975e-01 2.037277e-01 1.370657e-01 1.781701e-01 1.641933e-01 3.582741e-01 1.207774e-01 4.833014e-01 3.008334e-01 1.631465e-01 4.666257e-01 3.863788e-01 1.087915e-01 5.207033e-01 1.134547e+00 7.984420e-01 7.500318e-01 1.208006e+00 5.239658e-03 6.651723e-03 5.676812e-03 2.645993e-03 3.847078e-03 2.954510e-03 3.467423e-01 2.436412e-01 2.695485e-07 4.219300e-09 1.713236e-08 2.975972e-10 1.159353e+00 1.691915e+01 9.194504e-01 5.059291e-01 6.558188e-01
2.049595e-02 4.867290e-02 3.034658e-02 4.953460e-02 2.531177e-02 3.687375e-01 4.613635e-01 3.730003e-01 2.961504e-01 3.251548e-02 1.222583e-01 9.744908e-02 1.821554e-02 3.358828e-01 8.856266e-01 1.435047e-01 7.300999e-01 6.796945e-01 4.467540e-01 7.158970e-01 3.457831e-01 6.582754e-01 5.338172e-01 5.136570e-01 3.866516e-01 9.497719e-01 6.134523e-01 5.336736e-01 9.849472e-01 1.226274e-01 2.458610e-01 9.627392e-01 4.817236e-01 2.764457e-01 6.371269e-01 9.506407e-01 7.341311e-01 9.601719e-01 2.500803e-01 4.166099e-01 1.309578e-01 1.602661e-01 1.533759e-01 3.742840e-01 4.552728e-01 4.003887e-01 2.210348e-01 2.857802e-01 1.062228e-01 1.621382e-01 1.934262e-01 4.902131e-01 1.385503e+00 1.175372e+00 4.994710e-01 6.864544e-01 1.236102e+00 4.508805e-03 8.551251e-03 4.655469e-03 5.550404e-03 9.063493e-03 5.993726e-03 2.835927e-01 1.309258e-01 8.179331e-08 6.100854e-09 8.066165e-09 1.624927e-10 9.511794e+00 1.161832e+01 1.724687e+00 1.618254e+00 5.849042e-01
3.748396e-03 1.661358e-02 2.608234e-02 3.084370e-02 4.066588e-02 7.776997e-02 3.752264e-01 1.294195e-01 3.098037e-02 4.220189e-01 2.973751e-01 6.155037e-03 6.485348e-03 2.629143e-01 5.754222e-01 3.240594e-01 4.929113e-01 5.438998e-01 7.429933e-02 6.404069e-01 1.436935e-01 1.271875e-01 1.965265e-01 2.283939e-01 9.030732e-01 9.646224e-01 4.294734e-01 1.661578e-01 1.492022e-01 9.620513e-01 9.809819e-01 9.989111e-01 3.885442e-02 6.614627e-01 6.034060e-01 2.613156e-01 1.225522e-01 3.213802e-01 5.335999e-01 4.044145e-01 3.193813e-01 3.232554e-01 2.415381e-01 4.296174e-01 2.278669e-01 4.965966e-01 3.634639e-01 3.335327e-01 2.856739e-01 4.760833e-01 1.526340e-01 3.663674e-01 6.411064e-01 5.491138e-01 1.282097e+00 1.265534e+00 7.195350e-01 9.734124e-03 3.692679e-03 3.971064e-03 9.056613e-03 9.256871e-03 9.262615e-03 3.992904e-01 1.805059e-01 1.381518e-07 6.726011e-09 2.072138e-08 4.611168e-10 3.197790e+00 5.636950e+00 1.866136e+00 1.600267e+00 4.314712e-01
4.792604e-02 1.226623e-02 1.907335e-02 3.080904e-03 4.206707e-02 3.604016e-01 4.554498e-01 2.920990e-01 4.508783e-01 2.985099e-01 2.794881e-02 7.033537e-02 6.906377e-02 8.446108e-01 9.350975e-01 6.114276e-01 5.540541e-01 9.743068e-01 8.678504e-01 2.659865e-01 8.842240e-01 9.611399e-01 5.246792e-01 4.871758e-01 6.304760e-01 1.049866e-01 5.644291e-01 9.928377e-01 4.555058e-01 4.718107e-01 3.642047e-01 4.131923e-01 2.522055e-01 7.133798e-02 3.970722e-01 8.825468e-01 4.540435e-01 7.768882e-01 1.204680e-01 1.436921e-01 1.549366e-01 2.490275e-01 2.643726e-01 4.459907e-01 1.224422e-01 2.683095e-01 2.345341e-01 4.393570e-01 3.860600e-01 1.376791e-01 3.280418e-01 1.023760e-01 1.037953e+00 6.483791e-01 9.845741e-01 1.140068e+00 3.535167e-01 6.232733e-03 3.025596e-03 9.559007e-03 5.182157e-03 2.676460e-03 7.584999e-03 1.470817e-01 1.712488e-01 3.190477e-07 3.269695e-09 6.760539e-09 4.448495e-10 8.184963e+00 1.029210e+01 8.333639e-01 1.449049e+00 5.093605e-02
